106,0.65191,0.99995,1
107,0.65539,0.99995,1
108,0.65883,0.99996,1
109,0.66225,0.99996,1
110,0.66562,0.99997,1
111,0.66897,0.99997,1
112,0.67228,0.99997,1
113,0.67555,0.99997,1
114,0.6788,0.99998,1
115,0.68201,0.99998,1
116,0.68519,0.99998,1
117,0.68834,0.99998,1
118,0.69146,0.99998,1
119,0.69454,0.99999,1
120,0.6976,0.99999,1
121,0.70062,0.99999,1
122,0.70361,0.99999,1
123,0.70658,0.99999,1
124,0.70951,0.99999,1
125,0.71242,0.99999,1
126,0.71529,0.99999,1
127,0.71814,0.99999,1
128,0.72096,0.99999,1
129,0.72375,0.99999,1
130,0.72651,0.99999,1
131,0.72925,1,1
132,0.73195,1,1
133,0.73463,1,1
134,0.73729,1,1
135,0.73991,1,1
136,0.74252,1,1
137,0.74509,1,1
138,0.74764,1,1
139,0.75016,1,1
140,0.75266,1,1
141,0.75513,1,1
142,0.75758,1,1
143,0.76001,1,1
144,0.76241,1,1
145,0.76478,1,1
146,0.76714,1,1
147,0.76946,1,1
148,0.77177,1,1
149,0.77405,1,1
150,0.77631,1,1
151,0.77855,1,1
152,0.78076,1,1
153,0.78296,1,1
154,0.78513,1,1
155,0.78727,1,1
156,0.7894,1,1
157,0.79151,1,1
158,0.79359,1,1
159,0.79566,1,1
160,0.7977,1,1
161,0.79972,1,1
162,0.80173,1,1
163,0.80371,1,1
164,0.80567,1,1
165,0.80761,1,1
166,0.80954,1,1
167,0.81144,1,1
168,0.81333,1,1
169,0.8152,1,1
170,0.81704,1,1
171,0.81887,1,1
172,0.82068,1,1
173,0.82248,1,1
174,0.82425,1,1
175,0.82601,1,1
176,0.82775,1,1
177,0.82947,1,1
178,0.83118,1,1
179,0.83287,1,1
180,0.83454,1,1
181,0.83619,1,1
182,0.83783,1,1
183,0.83945,1,1
184,0.84106,1,1
185,0.84265,1,1
186,0.84422,1,1
187,0.84578,1,1
188,0.84732,1,1
189,0.84885,1,1
190,0.85036,1,1
191,0.85186,1,1
192,0.85334,1,1
193,0.8548,1,1
194,0.85626,1,1
195,0.85769,1,1
196,0.85912,1,1
197,0.86052,1,1
198,0.86192,1,1
199,0.8633,1,1
200,0.86467,1,1
201,0.86602,1,1
202,0.86736,1,1
203,0.86869,1,1
204,0.87,1,1
205,0.8713,1,1
206,0.87259,1,1
207,0.87386,1,1
208,0.87512,1,1
209,0.87637,1,1
210,0.87761,1,1
211,0.87883,1,1
212,0.88004,1,1
213,0.88124,1,1
214,0.88243,1,1
215,0.88361,1,1
216,0.88477,1,1
217,0.88592,1,1
218,0.88706,1,1
219,0.88819,1,1
220,0.88931,1,1
221,0.89042,1,1
222,0.89151,1,1
223,0.8926,1,1
224,0.89367,1,1
225,0.89474,1,1
226,0.89579,1,1
227,0.89683,1,1
228,0.89786,1,1
229,0.89888,1,1
230,0.89989,1,1
231,0.9009,1,1
232,0.90189,1,1
233,0.90287,1,1
234,0.90384,1,1
235,0.9048,1,1
236,0.90575,1,1
237,0.90669,1,1
238,0.90763,1,1
239,0.90855,1,1
240,0.90947,1,1
241,0.91037,1,1
242,0.91127,1,1
243,0.91215,1,1
244,0.91303,1,1
245,0.9139,1,1
246,0.91476,1,1
247,0.91562,1,1
248,0.91646,1,1
249,0.9173,1,1
250,0.91812,1,1
251,0.91894,1,1
252,0.91975,1,1
253,0.92055,1,1
254,0.92135,1,1
255,0.92214,1,1
256,0.92291,1,1
257,0.92369,1,1
258,0.92445,1,1
259,0.9252,1,1
260,0.92595,1,1
261,0.92669,1,1
262,0.92743,1,1
263,0.92815,1,1
264,0.92887,1,1
265,0.92958,1,1
266,0.93028,1,1
267,0.93098,1,1
268,0.93167,1,1
269,0.93236,1,1
270,0.93303,1,1
271,0.9337,1,1
272,0.93436,1,1
273,0.93502,1,1
274,0.93567,1,1
275,0.93631,1,1
276,0.93695,1,1
277,0.93758,1,1
278,0.93821,1,1
279,0.93882,1,1
280,0.93944,1,1
281,0.94004,1,1
282,0.94064,1,1
283,0.94123,1,1
284,0.94182,1,1
285,0.9424,1,1
286,0.94298,1,1
287,0.94355,1,1
288,0.94411,1,1
289,0.94467,1,1
290,0.94523,1,1
291,0.94577,1,1
292,0.94632,1,1
293,0.94685,1,1
294,0.94738,1,1
295,0.94791,1,1
296,0.94843,1,1
297,0.94895,1,1
298,0.94946,1,1
299,0.94996,1,1
300,0.95046,1,1
301,0.95096,1,1
302,0.95145,1,1
303,0.95194,1,1
304,0.95242,1,1
305,0.95289,1,1
306,0.95336,1,1
307,0.95383,1,1
308,0.95429,1,1
309,0.95475,1,1
310,0.9552,1,1
311,0.95565,1,1
312,0.95609,1,1
313,0.95653,1,1
314,0.95697,1,1
315,0.9574,1,1
316,0.95782,1,1
317,0.95824,1,1
318,0.95866,1,1
319,0.95907,1,1
320,0.95948,1,1
321,0.95989,1,1
322,0.96029,1,1
323,0.96069,1,1
324,0.96108,1,1
325,0.96147,1,1
326,0.96185,1,1
327,0.96224,1,1
328,0.96261,1,1
329,0.96299,1,1
330,0.96336,1,1
331,0.96372,1,1
332,0.96409,1,1
333,0.96445,1,1
334,0.9648,1,1
335,0.96515,1,1
336,0.9655,1,1
337,0.96585,1,1
338,0.96619,1,1
339,0.96653,1,1
340,0.96686,1,1
341,0.96719,1,1
342,0.96752,1,1
343,0.96785,1,1
344,0.96817,1,1
345,0.96849,1,1
346,0.9688,1,1
347,0.96911,1,1
348,0.96942,1,1
349,0.96973,1,1
350,0.97003,1,1
351,0.97033,1,1
352,0.97063,1,1
353,0.97092,1,1
354,0.97121,1,1
355,0.9715,1,1
356,0.97178,1,1
357,0.97207,1,1
358,0.97235,1,1
359,0.97262,1,1
360,0.9729,1,1
361,0.97317,1,1
362,0.97344,1,1
363,0.9737,1,1
364,0.97396,1,1
365,0.97422,1,1
366,0.97448,1,1
367,0.97474,1,1
368,0.97499,1,1
369,0.97524,1,1
370,0.97549,1,1
371,0.97573,1,1
372,0.97598,1,1
373,0.97622,1,1
374,0.97645,1,1
375,0.97669,1,1
376,0.97692,1,1
377,0.97715,1,1
378,0.97738,1,1
379,0.97761,1,1
380,0.97783,1,1
381,0.97805,1,1
382,0.97827,1,1
383,0.97849,1,1
384,0.9787,1,1
385,0.97892,1,1
386,0.97913,1,1
387,0.97934,1,1
388,0.97954,1,1
389,0.97975,1,1
390,0.97995,1,1
391,0.98015,1,1
392,0.98035,1,1
393,0.98055,1,1
394,0.98074,1,1
395,0.98093,1,1
396,0.98112,1,1
397,0.98131,1,1
398,0.9815,1,1
399,0.98168,1,1
400,0.98187,1,1
401,0.98205,1,1
402,0.98223,1,1
403,0.98241,1,1
404,0.98258,1,1
405,0.98276,1,1
406,0.98293,1,1
407,0.9831,1,1
408,0.98327,1,1
409,0.98344,1,1
410,0.9836,1,1
411,0.98377,1,1
412,0.98393,1,1
413,0.98409,1,1
414,0.98425,1,1
415,0.98441,1,1
416,0.98456,1,1
417,0.98472,1,1
418,0.98487,1,1
419,0.98502,1,1
420,0.98517,1,1
421,0.98532,1,1
422,0.98546,1,1
423,0.98561,1,1
424,0.98575,1,1
425,0.9859,1,1
426,0.98604,1,1
427,0.98618,1,1
428,0.98632,1,1
429,0.98645,1,1
430,0.98659,1,1
431,0.98672,1,1
432,0.98685,1,1
433,0.98699,1,1
434,0.98712,1,1
435,0.98725,1,1
436,0.98737,1,1
437,0.9875,1,1
438,0.98762,1,1
439,0.98775,1,1
440,0.98787,1,1
441,0.98799,1,1
442,0.98811,1,1
443,0.98823,1,1
444,0.98835,1,1
445,0.98846,1,1
446,0.98858,1,1
447,0.98869,1,1
448,0.98881,1,1
449,0.98892,1,1
450,0.98903,1,1
451,0.98914,1,1
452,0.98925,1,1
453,0.98936,1,1
454,0.98946,1,1
455,0.98957,1,1
456,0.98967,1,1
457,0.98978,1,1
458,0.98988,1,1
459,0.98998,1,1
460,0.99008,1,1
461,0.99018,1,1
462,0.99028,1,1
463,0.99037,1,1
464,0.99047,1,1
465,0.99057,1,1
466,0.99066,1,1
467,0.99075,1,1
468,0.99085,1,1
469,0.99094,1,1
470,0.99103,1,1
471,0.99112,1,1
472,0.99121,1,1
473,0.99129,1,1
474,0.99138,1,1
475,0.99147,1,1
476,0.99155,1,1
477,0.99164,1,1
478,0.99172,1,1
479,0.9918,1,1
480,0.99189,1,1
481,0.99197,1,1
482,0.99205,1,1
483,0.99213,1,1
484,0.99221,1,1
485,0.99228,1,1
486,0.99236,1,1
487,0.99244,1,1
488,0.99251,1,1
489,0.99259,1,1
490,0.99266,1,1
491,0.99273,1,1
492,0.99281,1,1
493,0.99288,1,1
494,0.99295,1,1
495,0.99302,1,1
496,0.99309,1,1
497,0.99316,1,1
498,0.99323,1,1
499,0.9933,1,1
500,0.99336,1,1
501,0.99343,1,1
502,0.9935,1,1
503,0.99356,1,1
504,0.99362,1,1
505,0.99369,1,1
506,0.99375,1,1
507,0.99381,1,1
508,0.99388,1,1
509,0.99394,1,1
510,0.994,1,1
511,0.99406,1,1
512,0.99412,1,1
513,0.99418,1,1
514,0.99423,1,1
515,0.99429,1,1
516,0.99435,1,1
517,0.99441,1,1
518,0.99446,1,1
519,0.99452,1,1
520,0.99457,1,1
521,0.99463,1,1
522,0.99468,1,1
523,0.99473,1,1
524,0.99479,1,1
525,0.99484,1,1
526,0.99489,1,1
527,0.99494,1,1
528,0.99499,1,1
529,0.99504,1,1
530,0.99509,1,1
